AIRLINE_ID,CARRIER,CARRIER_ENTITY,CARRIER_NAME,UNIQUE_CARRIER,UNIQUE_CARRIER_ENTITY,UNIQUE_CARRIER_NAME,WAC,CARRIER_GROUP,CARRIER_GROUP_NEW,REGION,START_DATE_SOURCE,THRU_DATE_SOURCE
19977,UA,37845,Maxair Inc.,MAX,37845,Maxair Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37958,Mid Continental Airlines In,MCO,37958,Mid Continental Airlines In,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37951,Metro Airlines,MDU,37951,Metro Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37815,Metroplex Airlines,MET,37815,Metroplex Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37883,Midway Aviation Inc.,MIY,37883,Midway Aviation Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37684,Miller Air Transportersinc,MLL,37684,Miller Air Transportersinc,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,30590,Ocean Airways Inc.,MMH,30590,Ocean Airways Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,30382,Cumberland Airlines,MNZ,30382,Cumberland Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,30564,Merrimack Aviation Inc.,MRR,30564,Merrimack Aviation Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37949,Midwest Aviation,MST,37949,Midwest Aviation,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37750,Arkansas Traveler Airline,MTA,37750,Arkansas Traveler Airline,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,30561,Metroflight Airlines,MTR,30561,Metroflight Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,30604,National Air Commuter Inc.,NAC,30604,National Air Commuter Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,30609,New Born Wings Inc.,NEB,30609,New Born Wings Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,37712,Nor East Commuter Airlines,NEC,37712,Nor East Commuter Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,30610,Nevada Airlines,NEV,30610,Nevada Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,37841,Northern Eagle Airways Inc.,NGL,37841,Northern Eagle Airways Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,37739,Newair Flight Inc.,NHA,37739,Newair Flight Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,37816,N. J. Merrimack Airlines,NJA,37816,N. J. Merrimack Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,30614,E. J. A. Newport Inc.,NPT,30614,E. J. A. Newport Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,30616,Northaire,NTH,30616,Northaire,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,37718,Lake State Airways,NUM,37718,Lake State Airways,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,37911,New York Helicopter Corp.,NYH,37911,New York Helicopter Corp.,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,30623,Harbor Airlines Inc.,OAK,30623,Harbor Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,37904,Ocean Reef Airways Inc.,OCR,37904,Ocean Reef Airways Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,37909,Offshore Logistics,OFF,37909,Offshore Logistics,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,37891,Omaha Aviation,OHA,37891,Omaha Aviation,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,30362,Corporate Air Inc.,OIZ,30362,Corporate Air Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,37854,Omak Aviation Airlines,OMK,37854,Omak Aviation Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,37893,Omni Pacific Airline,OMN,37893,Omni Pacific Airline,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,30262,Sun Aire Lines,OOZ,30262,Sun Aire Lines,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,30629,Air Kentucky Air Lines,OWS,30629,Air Kentucky Air Lines,10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,37804,Permian Airways Inc.,PAI,37804,Permian Airways Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20452,YX,30661,Provincetown Boston,PBA,30661,Provincetown Boston,10,1,6,Domestic,1/1/1960,9/30/2002
20452,YX,37936,Piasa Commuter Airlines,PCA,37936,Piasa Commuter Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20452,YX,37666,Trans Southern Airways,PDA,37666,Trans Southern Airways,10,1,6,Domestic,1/1/1960,9/30/2002
20452,YX,30628,Pearson Aircraft,PEA,30628,Pearson Aircraft,10,1,6,Domestic,1/1/1960,9/30/2002
20452,YX,30643,Air Pennsylvania,PER,30643,Air Pennsylvania,10,1,6,Domestic,1/1/1960,9/30/2002
20452,YX,37959,Petro Aviation Corp.,PET,37959,Petro Aviation Corp.,10,1,6,Domestic,1/1/1960,9/30/2002
20452,YX,30641,Phillips Airlines,PHL,30641,Phillips Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20452,YX,37932,Phoenix Airlines,PHX,37932,Phoenix Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20452,YX,37670,Pacific Island Airways,PIA,37670,Pacific Island Airways,10,1,6,Domestic,1/1/1960,9/30/2002
20452,YX,37926,Planes Inc.,PLA,37926,Planes Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20452,YX,30653,Polar Airways Inc.,PLZ,30653,Polar Airways Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37702,Pacific Missionary Aviation,PMA,37702,Pacific Missionary Aviation,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37676,Pioneer Airways,PNR,37676,Pioneer Airways,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,30649,Pocono Airlines Inc.,POC,30649,Pocono Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37954,Pompano Airways,POM,37954,Pompano Airways,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37833,Ponderosa Aviation Inc.,PON,37833,Ponderosa Aviation Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37717,Princeton Aviation Corp,PRA,37717,Princeton Aviation Corp,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37934,Pro Air Services,PRR,37934,Pro Air Services,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,30655,Precision Valley Aviation,PVA,30655,Precision Valley Aviation,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,30258,Bar Harbor Airways,QOZ,30258,Bar Harbor Airways,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37800,Royal-Air Ltd.,RAL,37800,Royal-Air Ltd.,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37810,Realwest Airlines,REA,37810,Realwest Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37835,Aerosun International Airlines Inc.,RED,37835,Aerosun International Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,30694,Royal Hawaiian Airways Inc.,RHA,30694,Royal Hawaiian Airways Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37921,Richardson Aviation,RIC,37921,Richardson Aviation,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37697,Indiana Airways Inc. (Reid,RID,37697,Indiana Airways Inc. (Reid,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,30678,Rio Airways Inc.,RIO,30678,Rio Airways Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,30664,Riverside Air Service,RIV,30664,Riverside Air Service,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37828,Michigan Airways Inc.,RJS,37828,Michigan Airways Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37839,Roederer Aviation Inc.,ROE,37839,Roederer Aviation Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37917,Royal American Airways Inc.,ROY,37917,Royal American Airways Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,30254,Air Rovers Inc.,RWG,30254,Air Rovers Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37955,Sajen Air Inc.,SAJ,37955,Sajen Air Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37925,Samoan Airlines Inc.,SAM,37925,Samoan Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,37935,Air Cortez International,SAS,37935,Air Cortez International,10,1,6,Domestic,1/1/1960,9/30/2002
20107,FX,37892,Air Americana,SAX,37892,Air Americana,10,1,6,Domestic,1/1/1960,9/30/2002
20107,FX,37738,Saber Aviation Inc.,SBA,37738,Saber Aviation Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20107,FX,30674,Suburban Airlines,SBN,30674,Suburban Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20107,FX,37714,Seaco Airlines Inc.,SCO,37714,Seaco Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20107,FX,37820,Skyline Airlines,SCT,37820,Skyline Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20107,FX,37824,South Coast Airways,SCY,37824,South Coast Airways,10,1,6,Domestic,1/1/1960,9/30/2002
20107,FX,30720,Semo Aviation Inc.,SEM,30720,Semo Aviation Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20107,FX,37871,Stahmannfarms Inc.,SFI,37871,Stahmannfarms Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20107,FX,37866,Sfo Helicopter Airlines Inc.,SFO,37866,Sfo Helicopter Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20107,FX,37777,Sierra Flite Service Inc.,SFS,37777,Sierra Flite Service Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20107,FX,30725,Shasta Air Inc.,SHS,30725,Shasta Air Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20416,NK,37690,Shavano Air Inc.,SHV,37690,Shavano Air Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20416,NK,37913,Silver State Airlines,SIA,37913,Silver State Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20378,YV,30705,San Juan Airlines Inc.,SJA,30705,San Juan Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20237,AX,37802,Bas Airlines,SKL,37802,Bas Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20237,AX,30426,Scheduled Skyways,SKM,30426,Scheduled Skyways,10,1,6,Domestic,1/1/1960,9/30/2002
20237,AX,37918,Stopher Mechanical Inc.,SMC,37918,Stopher Mechanical Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20398,MQ,30208,Gelco Courier Services Inc.,SNC,30208,Gelco Courier Services Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20398,MQ,30735,Shawnee Airlines,SNE,30735,Shawnee Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20358,ZK,30767,Mall Airways Inc.,SOA,30767,Mall Airways Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20358,ZK,37682,Soonair Lines Inc.,SOL,37682,Soonair Lines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20366,EV,30786,Springfield Air Service,SPF,30786,Springfield Air Service,10,1,6,Domestic,1/1/1960,9/30/2002
20366,EV,30771,Sterling Air Service,SRL,30771,Sterling Air Service,10,1,6,Domestic,1/1/1960,9/30/2002
20366,EV,37855,Southern Seaplane,SSP,37855,Southern Seaplane,10,1,6,Domestic,1/1/1960,9/30/2002
20366,EV,37928,Sierra Express Inc.,SSS,37928,Sierra Express Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19917,5X,30709,Seaplane Shuttle Transport,SST,30709,Seaplane Shuttle Transport,10,1,6,Domestic,1/1/1960,9/30/2002
19917,5X,37952,Trans East International,STF,37952,Trans East International,10,1,6,Domestic,1/1/1960,9/30/2002
19917,5X,30779,Star Aviation Corporation,STR,30779,Star Aviation Corporation,10,1,6,Domestic,1/1/1960,9/30/2002
19917,5X,37875,Sun International Airways,SUI,37875,Sun International Airways,10,1,6,Domestic,1/1/1960,9/30/2002
19917,5X,37797,Sunbelt,SUT,37797,Sunbelt,10,1,6,Domestic,1/1/1960,9/30/2002
19805,AA,37864,Sun Valley Airlines,SVL,37864,Sun Valley Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
19805,AA,37897,Sunwest Airlines,SWA,37897,Sunwest Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
19805,AA,37870,Air Colorado,TAC,37870,Air Colorado,10,1,6,Domestic,1/1/1960,9/30/2002
19790,DL,37713,Tejas Airlines Inc.,TAL,37713,Tejas Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19790,DL,37699,Yosemite Airlines Inc.,TAS,37699,Yosemite Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19790,DL,37729,Trans Catalina Airlines,TCA,37729,Trans Catalina Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20500,G7,37734,Oceanair Line,TCE,37734,Oceanair Line,10,1,6,Domestic,1/1/1960,9/30/2002
20500,G7,37927,Trans California Airlines,TCI,37927,Trans California Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20304,OO,37837,Trans-Central Airlines Inc.,TCL,37837,Trans-Central Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20304,OO,37941,Trans-Colorado Airlines,TCO,37941,Trans-Colorado Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20304,OO,37759,Tennessee Airways Inc.,TEN,37759,Tennessee Airways Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20304,OO,37912,Terre Haute Air Commuter,TER,37912,Terre Haute Air Commuter,10,1,6,Domestic,1/1/1960,9/30/2002
20304,OO,37922,Thorson Aviation,THO,37922,Thorson Aviation,10,1,6,Domestic,1/1/1960,9/30/2002
20304,OO,37857,Trans Air Inc.,TIA,37857,Trans Air Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20304,OO,37860,Skyfreight,TIS,37860,Skyfreight,10,1,6,Domestic,1/1/1960,9/30/2002
20304,OO,30815,Trans Mo Airlines,TMA,30815,Trans Mo Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20304,OO,37809,Transtate Aviation,TNS,37809,Transtate Aviation,10,1,6,Domestic,1/1/1960,9/30/2002
20304,OO,37715,Trans Pennsylvania Airlines,TRP,37715,Trans Pennsylvania Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20304,OO,37847,Trans Sierra Airlines Inc.,TSI,37847,Trans Sierra Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20304,OO,37795,Tulsair Beechcraft Inc.,TUL,37795,Tulsair Beechcraft Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20304,OO,30859,Temsco Airlines,TYE,30859,Temsco Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20304,OO,37741,Universal Airways Inc.,UAI,37741,Universal Airways Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37677,Air U.S.,USA,37677,Air U.S.,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37939,Vagabond Aviation Inc.,VAG,37939,Vagabond Aviation Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,30885,Britt Airlines Inc.,VER,30885,Britt Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37898,Viking Express,VIG,37898,Viking Express,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37799,Vale International Airlines,VIN,37799,Vale International Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37735,Valley Airlines,VLY,37735,Valley Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37808,Air East Airlines,WAC,37808,Air East Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37846,Walker's International,WCA,37846,Walker's International,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37766,Mountainwest Airlines,WCI,37766,Mountainwest Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37881,Western Star Airlines Inc.,WES,37881,Western Star Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37903,Western Charter Inc.,WET,37903,Western Charter Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,30921,Wheeler Airlines,WFS,30921,Wheeler Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37761,Wisc Air,WIA,37761,Wisc Air,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37843,Will's Air,WIL,37843,Will's Air,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37691,Wings Airways,WNG,37691,Wings Airways,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,30554,Mcphillips Flying Service,ZFZ,30554,Mcphillips Flying Service,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,30013,Air New Mexico,ZIA,30013,Air New Mexico,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,30920,Winnipesaukee Aviation Inc.,ZMZ,30920,Winnipesaukee Aviation Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,30755,Skyway Aviation Inc.,ZYZ,30755,Skyway Aviation Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
19977,UA,37876,P.S. Air Freight Inc.,PSA,37876,P.S. Air Freight Inc.,10,1,6,Domestic,1/1/1960,10/31/2002
19393,WN,4720,Reeve Aleutian Airways Inc.,RV (1),4720,Reeve Aleutian Airways Inc.,10,1,1,Domestic,1/1/1960,12/31/2002
19393,WN,11010,Northwest Airlines Inc.,NW,11010,Northwest Airlines Inc.,10,3,3,Latin America,4/1/2009,12/31/2009
19393,WN,10601,Northwest Airlines Inc.,NW,10601,Northwest Airlines Inc.,10,3,3,Atlantic,1/1/1960,12/31/2009
19393,WN,10600,Northwest Airlines Inc.,NW,10600,Northwest Airlines Inc.,10,3,3,Pacific,1/1/1960,12/31/2009
19393,WN,1600,Northwest Airlines Inc.,NW,1600,Northwest Airlines Inc.,10,3,3,Domestic,1/1/1960,12/31/2009
19393,WN,4590,Wien Air Alaska Inc.,WC,4590,Wien Air Alaska Inc.,10,2,2,Domestic,4/1/1968,12/31/1984
19393,WN,38023,Southern Airways,FTI,38023,Southern Airways,10,1,6,Domestic,9/1/1978,12/31/1979
19393,WN,16016,Air Florida Inc.,QH,16016,Air Florida Inc.,10,3,3,Latin America,1/1/1979,6/30/1984
19393,WN,16015,Air Florida Inc.,QH,16015,Air Florida Inc.,10,3,3,Atlantic,1/1/1979,6/30/1984
19393,WN,6015,Air Florida Inc.,QH,6015,Air Florida Inc.,10,3,3,Domestic,1/1/1979,6/30/1984
19393,WN,6010,Air California Inc.,OC,6010,Air California Inc.,10,3,3,Domestic,1/1/1979,3/31/1987
19393,WN,6720,Pacific Southwest Airlines,PS (1),6720,Pacific Southwest Airlines,10,3,3,Domestic,1/1/1979,4/30/1988
19393,WN,19752,Rich International Airways,RIQ,19752,Rich International Airways,10,1,1,International,1/1/1979,11/30/1997
20452,YX,9750,Rich International Airways,RIQ,9750,Rich International Airways,10,1,1,Domestic,1/1/1979,11/30/1997
20452,YX,9749,Rich International Airways,RIQ,9749,Rich International Airways,10,1,1,System,1/1/1979,12/31/1984
20452,YX,11033,Southwest Airlines Co.,WN,11033,Southwest Airlines Co.,10,3,3,Latin America,4/1/2012,
20452,YX,6725,Southwest Airlines Co.,WN,6725,Southwest Airlines Co.,10,3,3,Domestic,1/1/1979,
20452,YX,6705,Mid-South Aviation Inc.,VL,6705,Mid-South Aviation Inc.,10,1,1,Domestic,6/1/1979,2/29/1984
20452,YX,30676,Mid-South Aviation Inc.,RCA,30676,Mid-South Aviation Inc. (1),10,1,6,Domestic,1/1/1960,5/31/1979
20436,F9,7040,Sky West Aviation Inc.,QG,7040,Sky West Aviation Inc.,10,1,1,Domestic,7/1/1979,12/31/1984
20436,F9,2750,Republic Airlines Inc.,RC,2750,Republic Airlines Inc.,10,3,3,Domestic,7/1/1979,9/30/1986
20436,F9,37971,Dauphin Island Airways,DAU,37971,Dauphin Island Airways,10,1,6,Domestic,9/1/1980,9/30/2002
20436,F9,6719,New York Air Inc.,NY,6719,New York Air Inc.,10,3,3,Domestic,12/1/1980,12/31/1986
20436,F9,16203,Global International Airways Corp.,GIQ,16203,Global International Airways Corp.,10,1,1,International,3/1/1981,3/31/1985
20436,F9,6535,Global International Airways Corp.,GIQ,6535,Global International Airways Corp.,10,1,1,Domestic,3/1/1981,3/31/1985
20436,F9,6534,Global International Airways Corp.,GIQ,6534,Global International Airways Corp.,10,1,1,System,3/1/1981,3/31/1985
20107,FX,6185,Colgan Airways Inc.,CJ,6185,Colgan Airways Inc.,10,1,1,Domestic,4/1/1981,3/31/1983
20107,FX,16650,Overseas National Airways,UNQ,16650,Overseas National Airways,10,2,2,International,4/1/1981,12/31/1985
20363,9E,6740,Overseas National Airways,UNQ,6740,Overseas National Airways,10,2,2,System,4/1/1981,12/31/1985
20363,9E,16008,Flight International,PTQ,16008,Flight International,10,1,1,International,6/1/1981,6/30/1985
19917,5X,6008,Flight International,PTQ,6008,Flight International,10,1,1,Domestic,6/1/1981,9/30/1985
19805,AA,6007,Flight International,PTQ,6007,Flight International,10,1,1,System,6/1/1981,9/30/1985
20500,G7,80001,Academy Airlines,ACD,80001,Academy Airlines,10,7,7,Domestic,6/1/1981,12/31/1986
20500,G7,80020,Check-Air Inc.,ACL,80020,Check-Air Inc.,10,7,7,Domestic,6/1/1981,12/31/1986
20500,G7,80052,Transwest Air Express,ACW,80052,Transwest Air Express,10,7,7,Domestic,6/1/1981,12/31/1986
20500,G7,80007,Airgo Inc.,AIG,80007,Airgo Inc.,10,7,7,Domestic,6/1/1981,12/31/1986
20500,G7,80010,American Air Transport,AMT,80010,American Air Transport,10,7,7,Domestic,6/1/1981,12/31/1986
20500,G7,80014,Bo-S-Aire Airlines Inc.,BOI,80014,Bo-S-Aire Airlines Inc.,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80023,Combs Airways Inc.,CMB,80023,Combs Airways Inc.,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80049,Summit Airlines Inc.,DUZ,80049,Summit Airlines Inc.,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80026,Eagle Aviation Inc.,EEZ,80026,Eagle Aviation Inc.,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80028,Falwell Aviation Inc.,FAA,80028,Falwell Aviation Inc.,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80027,Falcon Airways Inc.,FAC,80027,Falcon Airways Inc.,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80044,Pinehurst Airlines Inc.,PHR,80044,Pinehurst Airlines Inc.,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80033,Great Western Airlines Inc.,ROS,80033,Great Western Airlines Inc.,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80005,Air Freight Express,RRT,80005,Air Freight Express,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80048,S. S. Airways Inc.,SSA,80048,S. S. Airways Inc.,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80003,Aero Union Corp,XAA,80003,Aero Union Corp,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80004,Air Express International Airlines,XAC,80004,Air Express International Airlines,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80017,Central American International,XAJ,80017,Central American International,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80038,Michigan Peninsula Airways,XAT,80038,Michigan Peninsula Airways,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80055,WTC Airlines,XBF,80055,WTC Airlines,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80045,Profit Airlines Inc.,XBH,80045,Profit Airlines Inc.,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80016,CF Air Freight,XBI,80016,CF Air Freight,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80034,International Air Service,XBJ,80034,International Air Service,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80002,Aeronaves De Puerto Rico,XBQ,80002,Aeronaves De Puerto Rico,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80008,Allstates Air Cargo Inc.,XBR,80008,Allstates Air Cargo Inc.,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,80030,Cam Air International Inc.,XAQ,80030,Cam Air International Inc.,10,7,7,Domestic,6/1/1981,12/31/1987
20304,OO,80046,Purolator Sky Courier Inc.,XAZ,80046,Purolator Sky Courier Inc.,10,7,7,Domestic,6/1/1981,12/31/1987
20304,OO,80021,Circle Airfreight Corp.,XBP,80021,Circle Airfreight Corp.,10,7,7,Domestic,6/1/1981,12/31/1987
20304,OO,80042,Pacific Alaska Airlines Inc.,XBT,80042,Pacific Alaska Airlines Inc.,10,7,7,Domestic,6/1/1981,12/31/1987
19977,UA,80057,Icb International Airlines,XBX,80057,Icb International Airlines,10,7,7,Domestic,6/1/1981,12/31/1987
19977,UA,80022,Cohlmia Aviation,XAM,80022,Cohlmia Aviation,10,7,7,Domestic,6/1/1981,12/31/1988
19977,UA,80009,Amerford Airways Inc.,XAE,80009,Amerford Airways Inc.,10,7,7,Domestic,6/1/1981,12/31/1989
19977,UA,80011,Astro-Wing Airlines Inc.,XAF,80011,Astro-Wing Airlines Inc.,10,7,7,Domestic,6/1/1981,12/31/1989
19977,UA,80012,Ball Brothers Inc.,XAG,80012,Ball Brothers Inc.,10,7,7,Domestic,6/1/1981,12/31/1989
19977,UA,80015,Burlington Northern Inc.,XAI,80015,Burlington Northern Inc.,10,7,7,Domestic,6/1/1981,12/31/1989
19977,UA,80018,Century Airlines Inc.,XAK,80018,Century Airlines Inc.,10,7,7,Domestic,6/1/1981,12/31/1989
19977,UA,80025,Dallas Flight Center,XAO,80025,Dallas Flight Center,10,7,7,Domestic,6/1/1981,12/31/1989
19977,UA,80036,Jet Way Inc.,XAR,80036,Jet Way Inc.,10,7,7,Domestic,6/1/1981,12/31/1989
19977,UA,80037,Klondike Air Inc.,XAS,80037,Klondike Air Inc.,10,7,7,Domestic,6/1/1981,12/31/1989
19977,UA,80043,Pat Air,XAY,80043,Pat Air,10,7,7,Domestic,6/1/1981,12/31/1989
19393,WN,80047,Phh Air Inc.,XBM,80047,Phh Air Inc.,10,7,7,Domestic,6/1/1981,12/31/1989
19393,WN,80039,Flight Line Inc.,XAU,80039,Flight Line Inc.,10,7,7,Domestic,6/1/1981,12/31/1993
19393,WN,80054,Viking International Airlines Inc.,CGL,80054,Viking International Airlines Inc.,10,7,7,Domestic,6/1/1981,12/31/1996
19393,WN,16151,Capitol International Inc.,CL,16151,Capitol International Inc.,10,2,2,Latin America,7/1/1981,12/31/1984
19393,WN,16150,Capitol International Inc.,CL,16150,Capitol International Inc.,10,2,2,Atlantic,1/1/1960,12/31/1984
19393,WN,6150,Capitol International Inc.,CL,6150,Capitol International Inc.,10,2,2,Domestic,1/1/1979,12/31/1984
19393,WN,90004,Air Caravane Inc.,AEQ,90004,Air Caravane Inc.,900,0,0,International,7/1/1981,12/31/1989
